oid_bike_movement,geometry
5ba02bad2f38433744cf55bc,"LINESTRING (-3.7153265 40.43906079999999, -3.71407029972222 40.4387726, -3.714027 40.4368393, -3.71284329972222 40.4364368, -3.71150029972222 40.4363535, -3.71042249972222 40.43627899972221, -3.70819959972222 40.43619999972221, -3.70532009972222 40.4360872997222, -3.70223149972222 40.43561509972221, -3.7012328 40.43244929999999, -3.7001021 40.4304265997222)"
5ba4201a2f38433020d99090,"LINESTRING (-3.70182909972222 40.43452729972221, -3.70075129972222 40.43219429972221, -3.69947079972222 40.4292092997222, -3.69774879972222 40.4263928, -3.6975323 40.4255477997222, -3.6991976 40.4229837997222, -3.6995526 40.422277, -3.700648 40.4206641, -3.69952149972222 40.419673, -3.6966063 40.4187659997222, -3.69524799972222 40.4189401)"
5b9991e42f38431f042d489b,"LINESTRING (-3.69205959972222 40.41959749999999, -3.68888999972222 40.4201527997222, -3.68291309972222 40.42133079972221, -3.67981829972222 40.4216501, -3.6792003 40.4216635)"
5bb6939f2f384321806b9601,"LINESTRING (-3.6953453 40.43534749972221, -3.6953453 40.43534749972221, -3.69542849972222 40.43498529999999, -3.69542849972222 40.43498529999999, -3.69504829972222 40.4334781, -3.69504829972222 40.4334781, -3.6933858 40.4316115, -3.6933858 40.4316115, -3.6920733 40.430326, -3.6920733 40.430326, -3.6924035 40.4276327997222, -3.6924035 40.4276327997222, -3.69278659972222 40.4259678, -3.69278659972222 40.4259678, -3.6938018 40.4257155, -3.6938018 40.4257155, -3.6948568 40.424145, -3.6948568 40.424145, -3.69652009972222 40.42372209972221, -3.69652009972222 40.42372209972221, -3.69733249972222 40.4222066, -3.69733249972222 40.4222066)"
5ba1d1442f38433fc8f4773b,"LINESTRING (-3.6776846 40.41506929972221, -3.67886559972222 40.4186655997222, -3.68070599972222 40.42196079999999, -3.68540849972222 40.42085709972221, -3.688269 40.4193986, -3.6888873 40.4165368, -3.69219149972222 40.4151803, -3.69503709972222 40.4144720997222)"
5ba9660e2f384322cc67934c,"LINESTRING (-3.6852906 40.4454879997222, -3.68617479972222 40.4453900997222, -3.68837999972222 40.44318379972221, -3.6912416 40.441076, -3.6903456 40.43851409972221, -3.688174 40.4358379997222, -3.6882841 40.43047059972221, -3.6891473 40.4281799997222, -3.6907133 40.42396349972221, -3.69097449972222 40.42320649972221)"
5ba02b7a2f38433744cf2c31,"LINESTRING (-3.70577779972222 40.4256461, -3.70738209972222 40.424702, -3.7079186 40.4219281, -3.70372 40.417852, -3.70408099972222 40.4166409997222, -3.70591109972222 40.4159426, -3.7071665 40.4155816, -3.707466 40.41527909972221, -3.70762359972222 40.4150946, -3.7076028 40.41415179972221, -3.7075255 40.4135265997222, -3.7104306 40.4136689997222, -3.7132166 40.4138686, -3.7133425 40.4139685997222, -3.713544600000001 40.4140158)"
5ba86b1e2f384322940b93af,"LINESTRING (-3.6984105 40.4528565, -3.69398649972222 40.45240199972221, -3.68993849972222 40.4524704997222, -3.68949509972222 40.4536141, -3.6868588 40.455665, -3.685023600000001 40.459009)"
5ba4201d2f38433020d9928a,"LINESTRING (-3.69836479972222 40.4239092997222, -3.6997211 40.42208660000001, -3.7014086 40.41991409972221, -3.7022306 40.41897099972221, -3.702555600000001 40.417746)"
5ba86ae42f384322940b5e02,"LINESTRING (-3.69497249972222 40.4218826, -3.69234259972222 40.42166759972221, -3.6932235 40.41980279972221, -3.69405699972222 40.4191119997222, -3.69526799972222 40.4192746, -3.69817 40.4171496, -3.7004698 40.4166280997222, -3.7043873 40.41687529999999, -3.708436100000001 40.4160560997222, -3.7124125 40.4147030997222, -3.71301849972222 40.41383029999999, -3.71610929972222 40.4139241)"
5ba1d14f2f38433fc8f481df,"LINESTRING (-3.669528 40.4156740997222, -3.67121809972222 40.4182666, -3.6756961 40.4184035997222, -3.6789615 40.4186315997222, -3.68029979972222 40.4221896, -3.6832243 40.423399, -3.68510299972222 40.4239296, -3.6883176 40.4238895, -3.6897293 40.42440999999999, -3.6928258 40.42602, -3.696515 40.4280868, -3.699638 40.4285264997222, -3.70423679972222 40.4293620997222, -3.70683879972222 40.42972999972221, -3.7110691 40.4300667997222, -3.71291299972222 40.4302873, -3.71703099972222 40.4303000997222, -3.72052909972222 40.4293588, -3.72200999972222 40.4291403, -3.7238381 40.4310765)"
5b9ed9952f38433fbce3f365,"LINESTRING (-3.72004229972222 40.434699, -3.7192145 40.4345192997222, -3.71786109972222 40.4324961, -3.71611009972222 40.43027179972221, -3.7140856 40.4275686, -3.71178609972222 40.4242768, -3.7099231 40.4226845997222, -3.708342 40.4216351)"
5bac09ca2f384335f8d44d07,"LINESTRING (-3.6697443 40.4113504997222, -3.6748156 40.4108123, -3.67646149972222 40.41120229972221, -3.6781885 40.4106549997222, -3.67936199972222 40.41263179972221, -3.68013629972222 40.4163252997222, -3.68118029972222 40.4199415, -3.6837113 40.42092529999999, -3.6878435 40.42010559972221, -3.6885628 40.4205588, -3.6881271 40.42370509972221, -3.68763049972222 40.42671909972221, -3.68725209972222 40.42946249972221, -3.6869635 40.43058249972221, -3.686882 40.4312193, -3.6865651 40.43140629972221, -3.683694 40.4312978, -3.6837168 40.42792, -3.6824908 40.4277171, -3.68008949972222 40.42740609972221, -3.68046149972222 40.4227125, -3.6800858 40.4220035997222, -3.6788093 40.41852049972221, -3.67771129972222 40.4156758, -3.67649099972222 40.4123085, -3.67417279972222 40.4109908, -3.66989179972222 40.41140049972221, -3.6697443 40.4113504997222, -3.6748156 40.4108123, -3.67646149972222 40.41120229972221, -3.6781885 40.4106549997222, -3.67936199972222 40.41263179972221, -3.68013629972222 40.4163252997222, -3.68118029972222 40.4199415, -3.6837113 40.42092529999999, -3.6878435 40.42010559972221, -3.6885628 40.4205588, -3.6881271 40.42370509972221, -3.68763049972222 40.42671909972221, -3.68725209972222 40.42946249972221, -3.6869635 40.43058249972221, -3.686882 40.4312193, -3.6865651 40.43140629972221, -3.683694 40.4312978, -3.6837168 40.42792, -3.6824908 40.4277171, -3.68008949972222 40.42740609972221, -3.68046149972222 40.4227125, -3.6800858 40.4220035997222, -3.6788093 40.41852049972221, -3.67771129972222 40.4156758, -3.67649099972222 40.4123085, -3.67417279972222 40.4109908, -3.66989179972222 40.41140049972221)"
5ba02bda2f38433744cf7755,"LINESTRING (-3.6706851 40.4282462997222, -3.67172799972222 40.4312746, -3.6704306 40.4335627997222, -3.670434 40.436812, -3.67160449972222 40.4361359997222, -3.67128949972222 40.43573729972221, -3.67454029972222 40.4335941, -3.67833649972222 40.4339291, -3.6799361 40.4326846, -3.6840746 40.4329054997222, -3.6871073 40.432915, -3.69155079972222 40.4333741, -3.6929028 40.43403909972221, -3.69782209972222 40.4334777997222, -3.6997045 40.43324859972221, -3.70238759972222 40.43303399972221, -3.70244699972222 40.4331129997222, -3.70239809972222 40.4338653, -3.70450629972222 40.434932, -3.705506 40.4357242997222, -3.705722 40.4335875, -3.7063668 40.4328477997222, -3.71172129972222 40.4315197997222, -3.71351299972222 40.4305341)"
5b96ef2e2f384332ac01614c,"LINESTRING (-3.7077661 40.4115189997222, -3.70499709972222 40.4126540997222, -3.70379609972222 40.414624, -3.7001976 40.4128471, -3.70033849972222 40.4143083, -3.6996513 40.41639059972221, -3.700111799999999 40.4170154997222, -3.69773109972222 40.4185282997222, -3.6955048 40.4198542997222, -3.6961286 40.4223569997222)"
5ba1d1382f38433fc8f4742a,"LINESTRING (-3.70303929972222 40.4470151, -3.702672 40.444001, -3.70203399972222 40.4418975, -3.70170099972222 40.440828, -3.7002633 40.43861829999999, -3.69971629972222 40.4358373, -3.69830529972222 40.43285159972221, -3.69992559972222 40.4305105997222)"
5ba966392f384322cc67b975,"LINESTRING (-3.6983038 40.4308972997222, -3.69648729972222 40.4311286, -3.69325759972222 40.4307945997222, -3.6920826 40.4309573, -3.6880061 40.4307706, -3.68616659972222 40.43071009972221, -3.68348109972222 40.4308106)"
5ba6c4212f38432ca85ebbe6,"LINESTRING (-3.6946153 40.4548046, -3.69466979972222 40.4536865997222, -3.69518779972222 40.4532049997222, -3.69512729972222 40.4534804997222, -3.693519 40.4526894997222, -3.69393249972222 40.4512362997222, -3.6934803 40.4508876, -3.69393509972222 40.4511097997222, -3.6937795 40.4500694997222, -3.69358949972222 40.4496188, -3.69347299972222 40.4500085, -3.69348799972222 40.4510800997222, -3.694338 40.4510566, -3.6953461 40.4504275997222, -3.69533259972222 40.4476815, -3.6948796 40.44660879972221)"
5b96ef092f384332ac014abd,"LINESTRING (-3.6695646 40.4113856, -3.67139749972222 40.411439, -3.67610929972222 40.4112525997222, -3.6767023 40.4111765, -3.67898859972222 40.4108962997222, -3.67984229972222 40.41474649972221, -3.68049459972222 40.418038, -3.68180599972222 40.420247, -3.6841528 40.4188084997222, -3.68694159972222 40.41910109972221, -3.69067109972222 40.4196669997222, -3.6950531 40.4187973, -3.6970315 40.4187195, -3.6997593 40.4197945, -3.7018376 40.4201635, -3.70470679972222 40.42035609972221)"
5b944e5b2f384344304a0e36,"LINESTRING (-3.6945711 40.3966958, -3.69490909972222 40.3962981, -3.6964065 40.39667429999999, -3.69639059972222 40.39863829999999, -3.69631359972222 40.39917929999999, -3.6962438 40.4010462997222, -3.6958106 40.4030538, -3.69422279972222 40.4064619997222, -3.69342479972222 40.40756079972221, -3.6930833 40.4109357997222, -3.6940686 40.4139692997222, -3.6954115 40.4143278, -3.69576649972222 40.4126199997222, -3.696985 40.41304179999999)"
5b944e002f3843443049e0fb,"LINESTRING (-3.69575349972222 40.4048914997222, -3.6923596 40.409446, -3.6939166 40.4135819997222, -3.6941798 40.41729409972221, -3.6968158 40.4188138, -3.69760309972222 40.41916679972221, -3.701789 40.42010399999999, -3.70274809972222 40.4207083, -3.70243449972222 40.4232349997222)"
5b90585d2f38434ab0d86e08,"LINESTRING (-3.6841775 40.42108149972221, -3.6864428 40.4203586, -3.68832009972222 40.4197471, -3.6923496 40.4193989997222, -3.69489309972222 40.4190900997222, -3.6984748 40.41798909972221, -3.6990916 40.4165849997222, -3.7013975 40.41673959972221, -3.70475179972222 40.416654, -3.7072758 40.4162614997222, -3.70916049972222 40.4159766, -3.71163309972222 40.4152764997222, -3.71222779972222 40.4139598, -3.7140498 40.4138656, -3.7171261 40.4137667997222)"
5b9c8c8a2f38433e5487ba5c,"LINESTRING (-3.6748685 40.4273932997222, -3.6747388 40.4284937997222, -3.6775855 40.4287295997222, -3.68025199972222 40.4289081, -3.6817725 40.42884649972221, -3.684318 40.4292969997222, -3.6856683 40.4290968, -3.68839829972222 40.42960429999999, -3.69018379972222 40.4296256, -3.6934675 40.4296445, -3.694812600000001 40.4283596, -3.6988006 40.4244896, -3.70102699972222 40.4244148)"
5baeab7f2f38432c20ed4416,"LINESTRING (-3.695724299999999 40.41296629999999, -3.6987268 40.4133197997222, -3.69867359972222 40.41214959972221, -3.69924199972222 40.4123973, -3.701986 40.4119950997222, -3.7077241 40.41355599972221, -3.7084896 40.4137362997222, -3.7091693 40.41387759972221, -3.70997529972222 40.4141395997222, -3.695724299999999 40.41296629999999, -3.6987268 40.4133197997222, -3.69867359972222 40.41214959972221, -3.69924199972222 40.4123973, -3.701986 40.4119950997222, -3.7077241 40.41355599972221, -3.7084896 40.4137362997222, -3.7091693 40.41387759972221, -3.70997529972222 40.4141395997222)"
5bad5ab12f38431554d0f410,"LINESTRING (-3.7095945 40.414129, -3.7077048 40.414023, -3.70615849972222 40.4149852997222, -3.704362 40.41463759972221, -3.70236229972222 40.4138676, -3.7012038 40.4134115, -3.698509 40.4123124997222, -3.6965956 40.4127142997222, -3.69486099972222 40.4125425, -3.69482709972222 40.412317, -3.69556459972222 40.4117528, -3.6955756 40.41189909972221, -3.69497749972222 40.411821, -3.6950755 40.41194409972221, -3.7095945 40.414129, -3.7077048 40.414023, -3.70615849972222 40.4149852997222, -3.704362 40.41463759972221, -3.70236229972222 40.4138676, -3.7012038 40.4134115, -3.698509 40.4123124997222, -3.6965956 40.4127142997222, -3.69486099972222 40.4125425, -3.69482709972222 40.412317, -3.69556459972222 40.4117528, -3.6955756 40.41189909972221, -3.69497749972222 40.411821, -3.6950755 40.41194409972221)"
5baffdb32f384312b8ad539c,"LINESTRING (-3.7019723 40.4261832997222, -3.70452899972222 40.4262610997222, -3.70696849972222 40.42613899972221, -3.7077691 40.42274499972221, -3.7082988 40.42074479999999, -3.70829599972222 40.4189536, -3.70738449972222 40.413552, -3.7019723 40.4261832997222, -3.70452899972222 40.4262610997222, -3.70696849972222 40.42613899972221, -3.7077691 40.42274499972221, -3.7082988 40.42074479999999, -3.70829599972222 40.4189536, -3.70738449972222 40.413552)"
5ba966082f384322cc678e2b,"LINESTRING (-3.694674 40.4355887997222, -3.6945176 40.4369087997222, -3.6930966 40.4381898, -3.6926298 40.44064399972221, -3.6920125 40.4419487997222, -3.69188459972222 40.4442755)"
5b92fbc72f38435fe0fb39ee,"LINESTRING (-3.7170675 40.4344405, -3.71673179972222 40.4327645997222, -3.714948 40.4318955997222, -3.71017699972222 40.43171229999999, -3.70754209972222 40.4314133)"
5b9ae4fd2f38432cc82e3e51,"LINESTRING (-3.70224179972222 40.4282436, -3.70216499972222 40.42811999972221, -3.70216259972222 40.4283209997222, -3.70353579972222 40.4294723, -3.70588499972222 40.4296251, -3.7089636 40.43029979999999, -3.710265 40.4302660997222, -3.7105063 40.4329475997222)"
5ba420082f38433020d97f52,"LINESTRING (-3.7074878 40.41219029972221, -3.7052583 40.412815, -3.70500749972222 40.4126156, -3.7074978 40.4139692997222, -3.70333399972222 40.41635649972221, -3.70575629972222 40.4167228)"
5ba02b8a2f38433744cf368f,"LINESTRING (-3.67083029972222 40.4065261, -3.67507599972222 40.4072265, -3.683294 40.40677479999999, -3.6852298 40.40641729999999, -3.68965409972222 40.4072030997222, -3.68980329972222 40.40736079972221, -3.69214259972222 40.4084396, -3.6931221 40.41193009972221, -3.6947513 40.4157439997222, -3.694214 40.417602, -3.69330179972222 40.4199224997222, -3.69225149972222 40.42225029999999, -3.69109979972222 40.4253502997222, -3.69245599972222 40.4260085, -3.6953328 40.42751499972221, -3.7003773 40.42868179972221, -3.7055571 40.4295339997222, -3.70687949972222 40.4298987997222, -3.71074379972222 40.43007229972221, -3.71356099972222 40.4305409997222)"
5baab8122f384333d4d9a584,"LINESTRING (-3.68033359972222 40.4049942997222, -3.67812029972222 40.4084464997222, -3.676777 40.4112215997222, -3.67919449972222 40.4107867997222, -3.6793906 40.41340529999999, -3.680054 40.4161318, -3.68073709972222 40.4187890997222, -3.6832291 40.4188947997222, -3.68658129972222 40.4192627997222, -3.6880221 40.4203145997222, -3.68867609972222 40.42123959972221, -3.6909478 40.4221684997222, -3.691854 40.4232785, -3.6940381 40.4238045, -3.69518879972222 40.4251367997222, -3.696839 40.4264251, -3.704118100000001 40.42354579972221, -3.704222 40.4231375997222, -3.704072 40.42312259972221, -3.70450809972222 40.4232543, -3.68033359972222 40.4049942997222, -3.67812029972222 40.4084464997222, -3.676777 40.4112215997222, -3.67919449972222 40.4107867997222, -3.6793906 40.41340529999999, -3.680054 40.4161318, -3.68073709972222 40.4187890997222, -3.6832291 40.4188947997222, -3.68658129972222 40.4192627997222, -3.6880221 40.4203145997222, -3.68867609972222 40.42123959972221, -3.6909478 40.4221684997222, -3.691854 40.4232785, -3.6940381 40.4238045, -3.69518879972222 40.4251367997222, -3.696839 40.4264251, -3.704118100000001 40.42354579972221, -3.704222 40.4231375997222, -3.704072 40.42312259972221, -3.70450809972222 40.4232543)"
5b9ed9972f38433fbce3f4ba,"LINESTRING (-3.70185209972222 40.456907, -3.70281709972222 40.4543457997222, -3.70331609972222 40.45153859972221, -3.70371009972222 40.4482155, -3.7033491 40.44544259972221, -3.70204809972222 40.44217329999999, -3.7009951 40.4402898, -3.69961029972222 40.4366120997222, -3.7009121 40.4344386, -3.70483129972222 40.43260229972221, -3.70535559972222 40.4302989997222, -3.7059853 40.4290250997222, -3.70652779972222 40.4272306, -3.70744609972222 40.4239754997222, -3.70765659972222 40.4226675997222, -3.70825 40.4199922997222, -3.7090263 40.4185773, -3.70886449972222 40.4159638, -3.70746149972222 40.41350849972221, -3.7076185 40.4124194997222)"
5ba420192f38433020d98eb7,"LINESTRING (-3.71167299972222 40.42394829972221, -3.71163309972222 40.4239211, -3.71155349972222 40.4239785997222, -3.71378349972222 40.4214850997222, -3.71886079972222 40.4202319997222, -3.72084409972222 40.4146513, -3.7193545 40.41389, -3.71706629972222 40.4136238, -3.71728829972222 40.412958, -3.71789529972222 40.41026349972221, -3.7066593 40.4058458, -3.7038915 40.4051071, -3.7017171 40.403748, -3.70122829972222 40.4030196, -3.69919449972222 40.4002941, -3.6988196 40.3999822997222, -3.6952096 40.3949106, -3.69737399972222 40.3928206, -3.69744049972222 40.3928013)"
5ba2ce5b2f38431fe4f21383,"LINESTRING (-3.698726600000001 40.3935699997222, -3.7005213 40.3941858, -3.70265479972222 40.3946028, -3.70564699972222 40.39502159972221, -3.70974449972222 40.39615799972221, -3.7125043 40.39771279999999, -3.71538179972222 40.3993466, -3.71921079972222 40.39939279999999, -3.72204949972222 40.4008498, -3.7229453 40.4038795, -3.722294 40.4059588, -3.7213406 40.408951, -3.72229149972222 40.4117992997222, -3.72124409972222 40.4136651, -3.7186256 40.413814, -3.7174345 40.41283549972221, -3.71850779972222 40.4106299997222, -3.7189415 40.40704279972221, -3.715793799999999 40.4043260997222, -3.71376099972222 40.4035202997222, -3.7107198 40.4029985997222, -3.7084936 40.40190929972221, -3.7059901 40.401425, -3.70349809972222 40.4013660997222, -3.6993238 40.4014445997222, -3.6977248 40.40108599972221, -3.6950438 40.4022149997222)"
5b983fbe2f384329345abbcd,"LINESTRING (-3.7088325 40.433574, -3.70893409972222 40.4302403, -3.70560249972222 40.4294975997222, -3.70602229972222 40.4285428)"
5ba4202b2f38433020d9a06c,"LINESTRING (-3.6882803 40.4196579997222, -3.68832449972222 40.4196296, -3.6888181 40.4190265, -3.68904599972222 40.4171169997222, -3.68897409972222 40.4137506, -3.6887148 40.4080750997222, -3.689464 40.4072201, -3.68960109972222 40.4073745997222, -3.69038 40.40791049972221, -3.69035409972222 40.4079186, -3.69120049972222 40.408365, -3.69639449972222 40.40686709972221, -3.70127059972222 40.4054701, -3.70418799972222 40.40529179999999, -3.7087838 40.4061463, -3.71149999972222 40.4066935997222, -3.7094691 40.4100790997222, -3.70871659972222 40.4112906, -3.70890349972222 40.41128009972221)"
